result,state,turn
WW,OOOOBOOBOOOOOOOOOOOOBOWOOOOOOOOWWWOOBOOOKOOOBOOWWOOWOOOBWOOOOOOOBOOOOOOBOOOOBOOBO,W
WW,OOOOBOOBOOOOOOOOOOOOBOWOOOOOOOOWWWOOBOOOKOOOBOOWOOWWOOOBWOOOOOOOBOOOOOOBOOOOBOOBO,B
WW,OOOOBOOBOOOOOOOOOOOOBOWOOOOOOOOWWWOOBOOOKOOOBOOWOOWWOOOBWOOOOOOOBOOOOOOBOOOOBOOOB,W
WW,OOOOBOOBOOOOOOOOOOOOBOWOOOOOOOOWWWOOBOOOKOOOBOOOWOWWOOOBWOOOOOOOBOOOOOOBOOOOBOOOB,B
WW,OOOOBOOBOOOOOOOOOOOOBOWOOOOOOOOWWWOOBOOOKOOOBOBOWOWWOOOOWOOOOOOOBOOOOOOBOOOOBOOOB,W
WW,OOOOBOOBOOOOOOOOOOOOBOWOOOOOOOOWWWOOBOOOKOOOBOOWOOWWOOOOWOOOOOOOBOOOOOOBOOOOBOOOB,B
WW,OOOOBOOBOOOOOOOOOOOOBOWOOOOOOOOWWWOOBOOOKOOOBOOWOOWWOOOOWOOOOOOOOOBOOOOBOOOOBOOOB,W
WW,OOOOBOOBOOOOOOOOOOOOBOWOOOOOOOOWWWOOBOOOKOOOBOOWOOWWOOOOOWOOOOOOOOOOOOOBOOOOBOOOB,B
WW,OOOOBOOBOOOOOOOOOOOOBOWOOOOOOOOWWWOOBOOOKOOOBOOWOOWWOOOOOWOOOOBOOOOOOOOOOOOOBOOOB,W
WW,OOOOBOOBOOOOOOOOOOOOBOWOOOOOOOOWWWOOBOOOKOOOBOOOWOWWOOOOOWOOOOBOOOOOOOOOOOOOBOOOB,B
WW,OOOOBOOBOOOOOOOOOOOOBOWOOOOOOOOWWWOOBOOOKOOOBOOOWOWWOOOOOWOOBOOOOOOOOOOOOOOOBOOOB,W
WW,OOOOBOOBOOOOOOOOOOOOBOWOOOOOOOOWWWOOBOOOKOOOBOOOWOWWOOOOOOWOBOOOOOOOOOOOOOOOBOOOB,B
WW,OOOOBOOBOOOOOOOOOOOOBOWOOOOOOOOWWWOOBOOOKOOOBOOOWOWWOOOOOOWOOOOOOOOOOOOOOOOOBOBOB,W
WW,OOOOBOOBOOOOOOOOOOOOBOWOOOOOOOWWWWOOBOOOKOOOBOOOOOWWOOOOOOWOOOOOOOOOOOOOOOOOBOBOB,B
WW,OOOOBOOBOOOOOOOOOOOOOOWOOOOOOOWWWWOOBOOOKOOOBOOOOOWWOOOOOOWOOOOOOOOOOOOOOOBOBOBOB,W
WW,OOOOBOOBOOOOOOOOOOOOOOWOOOOOOOWWWWOOBOOOKOOOBOOOWOOWOOOOOOWOOOOOOOOOOOOOOOBOBOBOB,B
WW,OOOOBOOBOOOOOOOOOOOOOOWOOOOOOOWWWWOOBOOOKOOOBOOOWOOWOOOOOOWOOOOOOOOOOOOOOOBOBOOBB,W
WW,OOOOBOOBOOOOOOOOOOOOOOWOOOOOOWOWWWOOBOOOKOOOBOOOWOOWOOOOOOWOOOOOOOOOOOOOOOBOBOOBB,B
WW,OOOOBOOOBOOOOOOOOOOOOOWOOOOOOWOWWWOOBOOOKOOOBOOOWOOWOOOOOOWOOOOOOOOOOOOOOOBOBOOBB,W
WW,OOOOBOOOBOOOOOOOOOOOOOWOOOOOOOWWWWOOBOOOKOOOBOOOWOOWOOOOOOWOOOOOOOOOOOOOOOBOBOOBB,B
WW,OOOOBOOOBOOOOOOOOOOOOOWOOOOOOOWWWWOOBOOOKOOOBOOOWOOWOOOOOOWOOOOOOOOOOOOBOOBOBOOBO,W
WW,OOOOBOOOBOOOOOOOOOOOOOWOOOOOOWOWWWOOBOOOKOOOBOOOWOOWOOOOOOWOOOOOOOOOOOOBOOBOBOOBO,B
WW,OOOOBOBOOOOOOOOOOOOOOOWOOOOOOWOWWWOOBOOOKOOOBOOOWOOWOOOOOOWOOOOOOOOOOOOBOOBOBOOBO,W
WW,OOOOBOBOOOOOOOOOOOOOOOWOOOOOOOWWWWOOBOOOKOOOBOOOWOOWOOOOOOWOOOOOOOOOOOOBOOBOBOOBO,B
WW,OOOOBOBOOOOOOOOOOOOOOOWOOOOOOOWWWWOOBOOOKOOOBOOOWOOWOOOOOOWOOOOOOOOOBOOOOOBOBOOBO,W
WW,OOOOBOBOOOOOOOOOOOOOOOWOOOOOOOWWWWOOBOOOKOOOBOOOWOOWOOOOOOOWOOOOOOOOOOOOOOBOBOOBO,B
WW,OOOOBOBOOOOOOOOOOOOOOOWOOOOOOOWWWWOOBOOOKOOOBOOOWOOWOOOOOOOWOOOOOOOOOOOOOOBOBOOOB,W
WW,OOOOBOBOOOOOOOOOOOOOOOWOOOOOOOWWWWOOBOOOKOOOBOOOWOOWOOOOOOWOOOOOOOOOOOOOOOBOBOOOB,B
WW,OOOOBOOBOOOOOOOOOOOOOOWOOOOOOOWWWWOOBOOOKOOOBOOOWOOWOOOOOOWOOOOOOOOOOOOOOOBOBOOOB,W
WW,OOOOBOOBOOOOOOOOOOOOOOWOOOOOOWOWWWOOBOOOKOOOBOOOWOOWOOOOOOWOOOOOOOOOOOOOOOBOBOOOB,B
WW,OOOOBOOBOOOOOOOOOOOOOOWOOOOOOWOWWWOOBOOOKOOOBOOOWOOWOOOOOOWOOOOOOOOOOOOOOBOOBOOOB,W
WW,OOOOBOOBOOOOOOOOOOOOOOWOOOOOOOWWWWOOBOOOKOOOBOOOWOOWOOOOOOWOOOOOOOOOOOOOOBOOBOOOB,B
WW,OOOOBOOBOOOOOOOOOOOOOOWOOOOOOOWWWWOOBOOOKOOOBOOOWOOWOOOOOOWOOOBOOOOOOOOOOBOOBOOOO,W
WW,OOOOBOOBOOOOOOOOOOOOOOWOOOOOOOWWWWOOBOKOTOOOBOOOWOOWOOOOOOWOOOBOOOOOOOOOOBOOBOOOO,B
WW,OOOOBOOBOOOOOOOOOOOOOOWOOOOOOOWWWWOOBOKOTOOOBOOOWOOWOOOOOOWOOOOOOOOOOOOBOBOOBOOOO,W
WW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOOWOOOBBBWWKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
WW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOWWOOOBBBWOKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
WW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOWWOOOBBBWOKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOBOOOBBOOO,W
WW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOWOWOOBBBWOKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOBOOOBBOOO,B
WW,OOOBBBOOOOOOOBOOOOOOOOWOOOOOBOWOWOOBBBWOKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOBOOOBBOOO,W
WW,OOOBBBOOOOOOOBOOOOOOOOWOOOOOOWWOWOOBBBOOKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOBOOOBBOOO,B
WW,OOOBBBOOOOOOOBOOOOOOOOWOOOOOOWWOWOOBBBOOKWWBBBOOOWOOOBOOOOWOOOOOOOOOOOBOBOOOBBOOO,W
WW,OOOBBBOOOOOOOBOOOOOOOOWOOOOOOWOOWOOBBBOOKWWBBBOOWWOOOBOOOOWOOOOOOOOOOOBOBOOOBBOOO,B
WW,OOOBBOOOOOOOOBOOOOOOOOWBOOOOOWOOWOOBBBOOKWWBBBOOWWOOOBOOOOWOOOOOOOOOOOBOBOOOBBOOO,W
WW,OOOBBOOOOOOOOBOOOOOOOOWOWOOOOWOOWOOBBBOOKWOBBBOOWWOOOBOOOOWOOOOOOOOOOOBOBOOOBBOOO,B
WW,OOOBBOOOOOBOOOOOOOOOOOWOWOOOOWOOWOOBBBOOKWOBBBOOWWOOOBOOOOWOOOOOOOOOOOBOBOOOBBOOO,W
WW,OOOBBOOOOOBOOOOOOOOOOOWOWOOOOWOOWOOBBBOOKWOBBBOOWOWOOBOOOOWOOOOOOOOOOOBOBOOOBBOOO,B
WW,OOOBBOOOOBOOOOOOOOOOOOWOWOOOOWOOWOOBBBOOKWOBBBOOWOWOOBOOOOWOOOOOOOOOOOBOBOOOBBOOO,W
WW,OOOBBOOOOBOOOOOOOOOOOOWOWOOOOOWOWOOBBBOOKWOBBBOOWOWOOBOOOOWOOOOOOOOOOOBOBOOOBBOOO,B
WW,OOOBBOOOOBOOOOOOOOOOOOWOWOOOOOWOWOOBBBOOKWOOBBOOWOWOOBOOOOWOOBOOOOOOOOBOBOOOBBOOO,W
WW,OOOBBOOOOBOOOOOOOOOOOOWOWOOOOOWOWOOBBBKOTWOOBBOOWOWOOBOOOOWOOBOOOOOOOOBOBOOOBBOOO,B
WW,OOOBBOOOOBOOOOOOOOOOOOWOWOOOOOWOWOOBBBKOTWOOBBOOWOWOBBOOOOWOOOOOOOOOOOBOBOOOBBOOO,W
BW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOOWOOOBBBWWKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
BW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOWWOOOBBBWOKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
BW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOWWOOOBBBOBKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,W
BW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOWWOOOBBBOOKWWBBBOOWOOOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,B
BW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOWWOOOBBOOBKWWBBBOOWOOOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,W
BW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOWWOOOBBOOBKOWBBBOOWOWOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,B
BW,OOOOBBOOOOOOOBOOOOOOOBWOOOOBOOOWOOOBBOOBKOWBBBOOWOWOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,W
BW,OOOOBBOOOOOOOBOOOOOOOBWOOOOBOOOWOOOBBOOBKOWBBBOOWOWOOBOOOOOWOOOOOOOBOOOOOOOOBBOOO,B
BW,OOOOBBOOOOOOOBOOOOOOOBWOOOOBOOOWOOOBBOOBKOWBBBOOWBWOOBOOOOOWOOOOOOOOOOOOOOOOBBOOO,W
BW,OOOOBBOOOOOOOBOOOOOOOBWOOOOBOOWOOOOBBOOOKOWBBBOOWBWOOBOOOOOWOOOOOOOOOOOOOOOOBBOOO,B
BW,OOOOBBOOOOOOOBOOOOOOOBWOOOOBOOWOOOOBBOOOKOWBBOOBOBWOOBOOOOOWOOOOOOOOOOOOOOOOBBOOO,W
BW,OOOOBBOOOOOOOBOOOOOOOBWOOOOBOOOOOOOBBOOOKOWBBOOBWOWOOBOOOOOWOOOOOOOOOOOOOOOOBBOOO,B
BW,OOOOBBOOOOOOOBOOOOOOOBWOOOOBOOOOOOOBBOOOKOWBBOOBOBWOOBOOOOOWOOOOOOOOOOOOOOOOOBOOO,W
BW,OOOOBBOOOOOOOBOOOOOOOBWOOOOBOOOOOOOBBOOOKOWBBOOBOOWOOBOOOOWOOOOOOOOOOOOOOOOOOBOOO,B
BW,OOOOBBOOOOOOOBOOOOOOOBOOOOOOOOOBOOOBBOOOKOWBBOOBOOWOOBOOOOWOOOOOOOOOOOOOOOOOOBOOO,W
BW,OOOOBBOOOOOOOBOOOOOOOBOOOOOOOOOBOWOBBOOOKOOBBOOBOOWOOBOOOOWOOOOOOOOOOOOOOOOOOBOOO,B
BW,OOOOBBOOOOOOOBOOOOOOOBOOOOOOOOOBOWOBBOOOKOOBBOOOOBWOOBOOOOOOOOOOOOOOOOOOOOOOOBOOO,W
BW,OOOOBBOOOOOOOBOOOOOOOBOOOOOOOOOBWOOBBOOOKOOBBOOOOBWOOBOOOOOOOOOOOOOOOOOOOOOOOBOOO,B
BW,OOOOBBOOOOOOOBOOOOOOOBOOOOOOOOOBOBOOBOOOKOOBBOOOOBWOOBOOOOOOOOOOOOOOOOOOOOOOOBOOO,W
BW,OOOOBBOOOOOOOBOOOOOOOBOWOOOOOOOBOBOOBOOOKOOBBOOOOBOOOBOOOOOOOOOOOOOOOOOOOOOOOBOOO,B
BW,OOOOBBOOOOOOOOBOOOOOOBOWOOOOOOOBOBOOBOOOKOOBBOOOOBOOOBOOOOOOOOOOOOOOOOOOOOOOOBOOO,W
BW,OOOOBBOOOOOOOOBOOOOOOBOWOOOOOOOBOBOOBOOKTOOBBOOOOBOOOBOOOOOOOOOOOOOOOOOOOOOOOBOOO,B
BW,OOOOBBOOOOOOOOBOOOOOOBOWOOOOOOOBOBOOBOOKTOOBBOOOBOOOOBOOOOOOOOOOOOOOOOOOOOOOOBOOO,W
BW,OOOOBBOOOOOOOOBOOOOOOBOOOOOOOOOBOBOOBOOKTOOBBOOOBOOOOBOOOOOWOOOOOOOOOOOOOOOOOBOOO,B
BW,OOOOBBOOOOOOOOBOOOOOOBOOOOOOOOOBOBOOOOBKTOOBBOOOBOOOOBOOOOOWOOOOOOOOOOOOOOOOOBOOO,W
BW,OOOOBBOOOOOOOOBOOOOOOBOOOOOOOOKBOBOOOOBOTOOBBOOOBOOOOBOOOOOWOOOOOOOOOOOOOOOOOBOOO,B
BW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOOWOOOBBBWWKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
BW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOWWOOOBBBWOKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
BW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOWWOOOBBBOBKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,W
BW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOWWOOOBBBOOKWWBBBOOWOOOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,B
BW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOWWOOOBBOOBKWWBBBOOWOOOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,W
BW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOWWOOOBBOOBKOWBBBOOWOWOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,B
BW,OOOOBBOOOOOOOBOOOOOOOBWOOOOBOOOWOOOBBOOBKOWBBBOOWOWOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,W
BW,OOOOBBOOOOOOOBOOOOOOOBWOOOOBOOOWOOOBBOOBKOWBBBOOWOWOOBOOOOOWOOOOOOOBOOOOOOOOBBOOO,B
BW,OOOOBBOOOOOOOBOOOOOOOBWOOOOBOOOWOOOBBOOBKOWBBBOOWBWOOBOOOOOWOOOOOOOOOOOOOOOOBBOOO,W
BW,OOOOBBOOOOOOOBOOOOOOOBWOOOOBOOOWOOOBBOOBKOWBBBOOWOWOOBOOOOWOOOOOOOOOOOOOOOOOBBOOO,B
BW,OOOOBOOOOOOOOBOOOOOOOBOBOOOBOOOWOOOBBOOBKOWBBBOOWOWOOBOOOOWOOOOOOOOOOOOOOOOOBBOOO,W
BW,OOOOBOOOOOOOOBOOOOOOOBOBOOOBOOWOOOOBBOOOKOWBBBOOWOWOOBOOOOWOOOOOOOOOOOOOOOOOBBOOO,B
BW,OOOOBOOOOOOOOBOOOOOOOBOBOOOBOOOOOOOBOOOBKOWBBBOOWOWOOBOOOOWOOOOOOOOOOOOOOOOOBBOOO,W
BW,OOOOBOOOOOOOOBOOOOOOOBOBOOOBOOOOOWOBOOOBKOOBBBOOWOWOOBOOOOWOOOOOOOOOOOOOOOOOBBOOO,B
BW,OOOOBOOOOOOOOOOOOOOOOBOBOOOBOOOBOWOBOOOBKOOBBBOOWOWOOBOOOOWOOOOOOOOOOOOOOOOOBBOOO,W
BW,OOOOBOOOOOOOOOOOOOOOOBOBOOOBOOOBOWOBOOOBKOOBBBOWOOWOOBOOOOWOOOOOOOOOOOOOOOOOBBOOO,B
BW,OOOOBOOOOOOOOOOOOOOOOBOBOOOBOOOBOWOBOOOBKOOBBBOWOOWBOOOOOOWOOOOOOOOOOOOOOOOOBBOOO,W
BW,OOOOBOOOOOOOOOOOOOOOOBOBOOOBOOOBOWOBOOOBKOOBBBOWOOWBOOOOOOOOWOOOOOOOOOOOOOOOBBOOO,B
BW,OOOOBOOOOOOOOOOOOOOOOBOBOOOBOOOBOWOBOOOBKOOBBBOWOBOBOOOOOOOOWOOOOOOOOOOOOOOOOBOOO,W
BW,OOOOBOOOOOOOOOOOOOOOOBOBOOOBOOOBOWOBOOOBTKOBBBOWOBOBOOOOOOOOWOOOOOOOOOOOOOOOOBOOO,B
BW,OOOOBOOOOOOOOOOOOOOOOBOBOOOBOOOBOWOBOOOBTKOBBBOWOBBOOOOOOOOOWOOOOOOOOOOOOOOOOBOOO,W
BW,OOOOBOOOOOOOOOOOOOOOOBOBOOOBOOOBOWOBOOOBTKOBBBOWOBOOOOOOOOOWOOOOOOOOOOOOOOOOOBOOO,B
BW,OOOOBOOOOOOOOOOOOOOOOBOBOOOBOOOBOWOBOOOBTKBOBBOWOBOOOOOOOOOWOOOOOOOOOOOOOOOOOBOOO,W
BW,OOOOBOOOOOOOOOOOOOOOOBOBOOOBOOOBOWOBOOOBTKBOBBOWOOOOOOOOOOWOOOOOOOOOOOOOOOOOOBOOO,B
BW,OOOOBOOOOOOOOOOOOOOOOBOOBOOBOOOBOOOBOOOBTKBOBBOWOOOOOOOOOOWOOOOOOOOOOOOOOOOOOBOOO,W
BW,OOOOBOOOOOOOOOOOOOOOOBOOBOOBOOOBOOOBOOOBTOBOBBOWOOKOOOOOOOWOOOOOOOOOOOOOOOOOOBOOO,B
BW,OOOOBOOOOOOOOOOOOOOOOBOOBOOBOOOBOOOBOOOBTOBOBBOWOOKOOOOOOOWBOOOOOOOOOOOOOOOOOOOOO,W
BW,OOOOBOOOOOOOOOOOOOOOOBOOBOOBOOOBOOOBOOOBTOBOBBOWKOOOOOOOOOWBOOOOOOOOOOOOOOOOOOOOO,B
BW,OOOOBOOOOOOOOOOOOOOOOBOOBOOBOOOBOOOBOOOBTOBOBOOWKOOOOOBOOOWBOOOOOOOOOOOOOOOOOOOOO,W
BW,OOOOBOOOOOOOOOOOOOOOOBOOBOOBOOOBOOOBOOOBTOBOBOOOKOOOOOBOWOWBOOOOOOOOOOOOOOOOOOOOO,B
BW,OOBOOOOOOOOOOOOOOOOOOBOOBOOBOOOBOOOBOOOBTOBOBOOOKOOOOOBOWOWBOOOOOOOOOOOOOOOOOOOOO,W
BW,OOBOOOOOOOOOOOOOOOOOOBOOBOOBOOOBOOOBOOOBTOBOBOOOKOOOOOBOWWOBOOOOOOOOOOOOOOOOOOOOO,B
BW,OOOOOOOOOOOOOOOOOOOOOBOOBOOBOOOBOOOBOOOBTOBOBOOBKOOOOOBOWWOBOOOOOOOOOOOOOOOOOOOOO,W
BW,OOOOOOOOOOOOOOOOOOOOOBOOBOOBOOOBOOOBOOOBTOBOBOOBOKOOOOBOWWOBOOOOOOOOOOOOOOOOOOOOO,B
BW,OOOOOOOOOOOOOOOOOOOOOBOOBOOBOOOBOOOBOOOOTOBOBOOBBKOOOOBOWWOBOOOOOOOOOOOOOOOOOOOOO,W
BW,OOOOOOOOOOOOOOOOOOOOOBOOBOOBOOOBOOOBOOOOTOBOBOOBBKOOOOBOWOWBOOOOOOOOOOOOOOOOOOOOO,B
BW,OOOOOOOOOOOOOOOOOOOOOBOOBOOBOOOBOOOBOOOOTOOOBOOBBKOBOOBOWOWBOOOOOOOOOOOOOOOOOOOOO,W
BW,OOOOOOOOOOOOOOOOOOOOOBOOBOOBOOOBOOOBOOOOTOOOBOOBBKOBOOBOWWOBOOOOOOOOOOOOOOOOOOOOO,B
BW,OOOOOOOOOOOOOOOOOOOOOBOOBOOBOOOBOOOBOOOOTOOOBOOBBKOBOOBOWWBOOOOOOOOOOOOOOOOOOOOOO,W
BW,OOOOOOOOOOOOOOOOOOOOOBOOBOOBOOOBOOOBOOOOTOOOBOOBBKOBOOBOOWBOOOOOOOOOOOOOOOWOOOOOO,B
BW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOOWOOOBBBWWKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
BW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOWWOOOBBBWOKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
BW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOWWOOOBBBOBKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,W
BW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOWWOOOBBBOOKWWBBBOOWOOOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,B
BW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOWWOOOBBBOOKWWBBOOBWOOOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,W
BW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOWWOOOBBBOOKOWBBOOBWOWOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,B
BW,OOOBBBOOOOOBOOOOOOOOOOWOOOOBOOWWOOOBBBOOKOWBBOOBWOWOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,W
BW,OOOBBBOOOOOBOOOOOOOOOOWOOOOBOOWOWOOBBBOOKOWBBOOBWOWOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,B
BW,OOOOBBOOOOOBOOOOOOOOOBWOOOOBOOWOWOOBBBOOKOWBBOOBWOWOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,W
BW,OOOOBBOOOOOBOOOOOOOOOBWOOOOBOWOOWOOBBBOOKOWBBOOBWOWOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,B
BW,OOOOBOOOOOOBOOOOOOOOOBOBOOOBOWOOWOOBBBOOKOWBBOOBWOWOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,W
BW,OOOOBOOOOOOBOOOOOOOOOBOBOOOBOWOOWOOBBBOOKOWBBOOBWWWOOBOOOOOOOOOOOOOBOOOOOOOOBBOOO,B
BW,OOOOBOOOOOOBOOOOOOOOOBOBOOOBOWOOWOOBBBOOKOWBBOOBWWWBOOOOOOOOOOOOOOOBOOOOOOOOBBOOO,W
BW,OOOOBOOOOOOBOOOOOOOOOBOBOOOBOOWOWOOBBBOOKOWBBOOBWWWBOOOOOOOOOOOOOOOBOOOOOOOOBBOOO,B
BW,OOOOBOOOOOOBOOOOOOOOOBOBOOOBOOWOWBOOBBOOKOOBBOOBWWWBOOOOOOOOOOOOOOOBOOOOOOOOBBOOO,W
BW,OOOOBOOOOOOBOOOOOOOOOBOBOOOBOOWOWBOOBBOOKWOBBOOBWWOBOOOOOOOOOOOOOOOBOOOOOOOOBBOOO,B
BW,OOOOBOOOOOOBOOOOOOOOOBOBOOOBOOWOWBOOBBOOKWOBBOOBWOOBOOOOOOBOOOOOOOOOOOOOOOOOBBOOO,W
BW,OOOOBOOOOOOBOOOOOOOOOBOBOOOBOOWOWBOOBBOOKWOBBOOBOWOBOOOOOOOOOOOOOOOOOOOOOOOOBBOOO,B
BW,OOOOOOOOOOOBOOOOOOOOOBOBOOOBOOWBOBOOBBOOKWOBBOOBOWOBOOOOOOOOOOOOOOOOOOOOOOOOBBOOO,W
BW,OOOOOOOOOOOBOOOOOOOOOBOBOOOBOOWOWBOOBBOOKOOBBOOBOWOBOOOOOOOOOOOOOOOOOOOOOOOOBBOOO,B
BW,OOOOOOOOOOOBOOOOOOOOOBOBOOOBOOWOWBOOBBOOKOOBBOOBOOOBOOOOOOBOOOOOOOOOOOOOOOOOOBOOO,W
BW,OOOOOOOOOOOBOOOOOOOOOBOBOOOBOOWOWBOOBBOOTOOBBOOBOKOBOOOOOOOOOOOOOOOOOOOOOOOOOBOOO,B
BW,OOOOOOOOOOOBOOOOOOOOOBOBOOOBOOWOOBOOBBOOTBOBBOOBOKOBOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,W
BW,OOOOOOOOOOOBOOOOOOOOOBOBOOOBOOOOOBOOBBOOTBOBBOOBWKOBOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,B
BW,OOOOOOOOOOOBOOOOOOOOOBOBOOOBOOOOOBOOBBOOTOOBBOOBWKOBOOOOOOOOOOOOOOOOBOOOOOOOOOOOO,W
BW,OOOOOOOOOOOBOOOOOOOOOBOBOOOBOOOOOBOOBBOOTOOBBOOBOKOBOOOOOWOOOOOOOOOOBOOOOOOOOOOOO,B
BW,OOOOOOOOOOOBOOOOOOOOOBOBOOOBOOOOOBOOBBOOTOOBBOOBOKBBOOOOOWOOOOOOOOOOOOOOOOOOOOOOO,W
BW,OOOOOOOOOOOBOOOOOOOOOBOBOOOBOOOOOBOOBBOOTOOBBOOBOKBBOOOOOOOWOOOOOOOOOOOOOOOOOOOOO,B
BW,OOOOOOOOOOOBOOOOOOOOOOOBOOOBOOOOOBOOBBOOTOOBBOOBOKBBOOOOOBOWOOOOOOOOOOOOOOOOOOOOO,W
BW,OOOOOOOOOOOBOOOOOOOOOOOBOOOBOOOOOBOOBBOOTOOBBOOBKOBBOOOOOBOWOOOOOOOOOOOOOOOOOOOOO,B
BW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOOWOOOBBBWWKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,W
BW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOWWOOOBBBWOKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOBBBOOO,B
BW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOWWOOOBBBOBKWWBBBOOOWOOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,W
BW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOWWOOOBBBOOKWWBBBOOWOOOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,B
BW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOWWOOOBBBOOKWWBBOOBWOOOOBOOOOWOOOOOOOOBOOOOOOOOBBOOO,W
BW,OOOBBBOOOOOOOBOOOOOOOOWOOOOBOOWWOOOBBBOOKWWBBOOBWWOOOBOOOOOOOOOOOOOBOOOOOOOOBBOOO,B
BW,OOOBBBOOOOOOOBOOOOOOOOWOOOOOOBWWOOOBBBOOKWWBBOOBWWOOOBOOOOOOOOOOOOOBOOOOOOOOBBOOO,W
BW,OOOBBBOOOOOOOBOOOOOOOOWOWOOOOBWWOOOBBBOOKWOBBOOBWWOOOBOOOOOOOOOOOOOBOOOOOOOOBBOOO,B
BW,OOOOBBOOOOOOOBOOOOOOOBWOWOOOOBWWOOOBBBOOKWOBBOOBWWOOOBOOOOOOOOOOOOOBOOOOOOOOBBOOO,W
BW,OOOOBBOOOOOOOBOOOOOOOBWOWOOOOBWWOOOBBBOOKOOBBOOBWWWOOBOOOOOOOOOOOOOBOOOOOOOOBBOOO,B
BW,OOOOBBOOOOOOOBOOOOOOOBWOWOOOOBOWOOOBBOOBKOOBBOOBWWWOOBOOOOOOOOOOOOOBOOOOOOOOBBOOO,W
BW,OOOOBBOOOOOOOBOOOOOOOBWWOOOOOBOWOOOBBOOBKOOBBOOBWWWOOBOOOOOOOOOOOOOBOOOOOOOOBBOOO,B
